Date;Eurostoxx50 ;CAC 40;Dow Jones;Eurostoxx Banks;Airbus SE;AXA SA;Carrefour SA;Daimler AG;Deutsche Telekom AG;Kering;Société Générale;Veolia Environnement SA;Vinci SA;S&P 500
01/07/2019;3497,59;5567,91;8823,35;88,6;124,3;23,24;17,02;48,81;15,24;525,1;22,23;21,56;90,46;2964,33
02/07/2019;3507,98;5576,82;8837,16;88,17;123,96;23,51;17,37;48,65;15,23;526,6;22,14;22,01;90,48;2973,01
03/07/2019;3540,63;5618,81;8904,55;90,31;125,64;23,68;17,2;49,02;15,37;526,7;22,34;22,33;92,38;2995,82
04/07/2019;3544,15;5620,73;8904,55;91,69;125,38;23,73;17,14;49,04;15,52;527,1;22,42;22,26;92,02;2995,82
05/07/2019;3527,98;5593,72;8885,02;92,04;124,58;23,79;17,45;49,12;15,46;522,2;22,81;22,18;91,24;2990,41
08/07/2019;3523,76;5589,19;8851,92;90,63;123,92;23,8;17,54;48,58;15,45;523,7;22,56;22,2;90,8;2975,95
09/07/2019;3509,75;5572,1;8832,65;89,84;124,1;23,75;17,5;47,77;15,46;522,1;22,25;22,43;90,84;2979,63
10/07/2019;3501,52;5567,59;8842,31;90,45;125,84;23,71;17,81;47,02;15,41;516,8;22,48;22,45;90,34;2993,07
11/07/2019;3496,73;5551,95;8907,61;90,87;125,98;23,58;17,75;46,65;15,31;517,7;22,49;22,52;89,72;2999,91
12/07/2019;3497,63;5572,86;8999,09;90,85;127,68;23,66;17,93;46,34;15,25;522,2;22,73;22,59;91,32;3013,77
15/07/2019;3502,22;5578,21;9000,15;90,81;129,2;23,69;17,9;46,52;15,06;519,9;22,82;22,58;91,8;3014,3
16/07/2019;3521,36;5614,38;9028,06;92,02;131,14;23,88;18;46,82;15;530,6;23,1;22,59;94,3;3004,04
17/07/2019;3501,58;5571,71;8929,16;90,42;131,96;23,8;17,78;46,13;14,87;524,6;22,83;22,69;93,52;2984,42
18/07/2019;3482,83;5550,55;8969,9;89,82;132,1;23,64;17,75;45,38;14,77;519,6;22,72;22,8;93,14;2995,11
19/07/2019;3480,18;5552,34;8950,32;88,4;131,5;23,58;17,78;45,44;14,68;522,7;22,37;22,9;93;2976,61
22/07/2019;3489,92;5567,02;8954,94;88,14;130,76;23,53;17,74;46,04;14,7;527,2;22,33;22,95;92,98;2985,03
23/07/2019;3532,87;5618,16;8998,87;90,3;132,62;23,68;17,85;48,05;14,74;524;23,03;22,77;93,3;3005,47
24/07/2019;3532,9;5605,87;8999,67;90,29;131,96;23,54;17,64;49,22;14,81;519,5;23,17;22,45;92,8;3019,56
25/07/2019;3510,15;5578,05;8952,64;90,34;130,5;23,54;18,02;48,26;14,66;508,9;22,99;22,6;91,5;3003,67
26/07/2019;3524,47;5610,05;8986,41;89,56;131;23,47;17,93;48,38;14,84;473,25;23,08;22,98;91,96;3025,86
29/07/2019;3523,58;5601,1;8997,47;88,75;130,08;23,5;17,99;48,47;15,14;479,1;22,91;23,14;92,2;3020,97
30/07/2019;3462,85;5511,07;8981,67;86,18;127,72;23;17,47;47,24;14,89;471,35;22,06;22,6;90;3013,18
31/07/2019;3466,85;5518,9;8895,21;86,21;128,06;22,9;17,41;46,9;14,88;469,5;22,21;22,85;93,24;2980,38
01/08/2019;3490,03;5557,41;8798,44;86,69;129,42;23,17;17,35;46,8;15,05;469,45;23,5;22,27;94,16;2953,56
02/08/2019;3376,12;5359;8769,46;83,85;123,34;22,3;17,06;45,23;14,83;450,9;22,42;22,21;91,28;2932,05
05/08/2019;3310,93;5241,55;8524,96;82,67;120,7;21,82;16,37;43,94;14,66;442,35;22,4;21,61;89,2;2844,74
06/08/2019;3291,66;5234,65;8632,73;81,78;119,92;21,62;16,12;43,28;14,6;446,7;22,31;21,72;90;2881,77
07/08/2019;3309,99;5266,51;8629,23;80,97;122;21,43;15,93;43,31;14,63;447;22,1;21,79;91,4;2883,98
08/08/2019;3375,38;5387,96;8751,5;82,57;127,16;21,86;15,95;43,85;14,55;456,1;22,77;22,08;93,88;2938,09
09/08/2019;3333,74;5327,92;8711,58;80,47;125,12;21,66;15,73;42,58;14,45;454,6;22,28;21,91;94;2918,65
12/08/2019;3326,55;5310,31;8597,13;78,72;125,2;21,6;15,7;42,35;14,46;448,8;21,79;21,84;94;2883,09
13/08/2019;3357,16;5363,07;8695,74;80;126,58;21,63;15,59;42,85;14,59;439,95;22,38;22,09;94,96;2926,32
14/08/2019;3288,7;5251,3;8464,66;77,62;121,84;21,31;15,39;41,54;14,54;428,45;21,47;21,61;92,92;2840,6
15/08/2019;3282,78;5236,93;8486,36;77,45;122,4;21,24;15,14;40,53;14,65;427,6;21,38;21,84;93,48;2847,6
16/08/2019;3329,08;5300,79;8592,81;79,84;123,02;21,53;15,44;41,25;14,88;432,3;22,07;21,93;95,48;2888,68
19/08/2019;3369,19;5371,56;8674,32;79,96;124,78;21,72;15,57;41,97;14,98;437,95;22,38;22,04;97,46;2923,65
20/08/2019;3350,23;5344,64;8621,59;79;126,2;21,49;15,46;41,34;14,96;434,8;22,11;21,69;97,22;2900,51
21/08/2019;3394,89;5435,48;8699,45;79,31;128;21,58;15,62;41,96;14,88;439,05;22,12;21,83;98,52;2924,43
22/08/2019;3373,67;5388,25;8702,15;80,36;124,42;21,58;15,64;42,02;14,83;430,8;22,58;21,6;97,12;2922,95
23/08/2019;3334,25;5326,87;8496,74;78,82;122,62;21,25;15,39;40,72;14,77;426;22,34;21,56;95,54;2847,11
26/08/2019;3348,84;5351,02;8587,56;79,61;122,84;21,3;15,46;41,33;14,81;425,05;22,54;21,55;96,8;2878,38
27/08/2019;3370,47;5387,09;8544,49;79,62;122,56;21,26;15,4;41,54;14,9;430,05;22,43;21,56;97,82;2869,16
28/08/2019;3365,38;5368,8;8625,66;79,64;121,6;20,78;15,34;41,71;14,93;429,7;22,41;21,62;97,18;2887,94
29/08/2019;3411,33;5449,97;8739,01;80,69;125,28;20,88;15,4;41,99;15,14;435,35;22,86;21,55;98,42;2924,58
30/08/2019;3426,76;5480,48;8751,88;80,66;125,34;20,87;15,5;42,71;15,18;440,4;23,06;21,75;99,5;2926,46
02/09/2019;3432,54;5493,04;8751,88;80,51;126;20,99;15,61;42,6;15,25;440,85;23,05;21,92;99,84;2926,46
03/09/2019;3420,74;5466,07;8696,63;80,13;124,62;20,81;15,56;43,03;15,19;433,4;22,98;22;99,98;2906,27
04/09/2019;3450,83;5532,07;8767,65;81,1;126,2;21,02;15,71;43,97;15,2;446,25;23,36;22,74;100,7;2937,78
05/09/2019;3484,7;5593,37;8872,87;83,82;127,32;21,41;16,07;45,35;15,08;455,4;24,18;22,43;100,9;2976
06/09/2019;3495,19;5603,99;8869,77;83,83;126,6;21,56;16,16;45,41;15,09;453,75;24,15;22,27;99,86;2978,71
09/09/2019;3495,02;5588,95;8913,94;86,11;126,84;21,97;16,48;46,45;15,03;449,2;25,14;21,99;97,88;2978,43
10/09/2019;3498,99;5593,21;8962,64;87,69;122,3;22,3;16,89;46,85;15,05;450,45;25,55;21,93;97,68;2979,39
11/09/2019;3516,82;5618,06;9039,6;87,51;123,5;22,46;16,84;47,18;15,09;467,5;25,67;21,51;97,56;3000,93
12/09/2019;3538,86;5642,86;9039,53;87,72;124,82;22,43;16,9;47,76;15,18;472,15;25,56;21,79;98,92;3009,57
13/09/2019;3550,11;5655,46;9056,67;90,37;125,5;22,74;17,15;48,54;15,14;468,6;25,99;21,65;98,28;3007,39
16/09/2019;3518,45;5602,23;9010,88;89,05;121,24;22,59;16,88;48,05;15,13;463,25;25,72;21,88;97,08;2997,96
17/09/2019;3521,26;5615,51;9026,36;86,99;121,96;22,55;16,53;47,22;15,13;461,15;25,26;22,06;98,12;3005,7
18/09/2019;3528,04;5620,65;9009,24;86,64;122,82;22,64;16,53;47,36;15,21;462,35;25,31;22,36;98,5;3006,73
19/09/2019;3552,65;5659,08;8990,3;88,74;124,08;22,91;16,65;47,43;15,25;462,65;26;22,59;98,7;3006,79
20/09/2019;3571,39;5690,78;8955,04;89,45;120,1;23,39;16,65;47,35;15,38;468,95;26,22;22,56;98,64;2992,07
23/09/2019;3536,97;5630,76;8945,26;86,98;119,8;23,16;16,33;46,24;15,42;454,25;25,43;22,47;97,7;2991,78
24/09/2019;3532,05;5628,33;8926,66;86,29;118,8;22,97;16,04;45,47;15,33;458,3;25,01;22,7;98,7;2966,6
25/09/2019;3513,03;5583,8;8978,61;86,32;120,96;22,99;16,04;45,4;15,3;458,9;24,92;22,53;97,2;2984,87
26/09/2019;3532,18;5620,57;8966,72;86,2;119,54;23,06;16,12;44,87;15,42;463,95;24,93;22,98;97,42;2977,62
27/09/2019;3545,88;5640,58;8933,9;87,15;119;23,15;16,22;45,38;15,36;464,75;24,94;23;97,02;2961,79
30/09/2019;3569,45;5677,79;8961,15;87,7;119,2;23,43;16,06;45,62;15,39;467,55;25,14;23,26;98,82;2976,74
01/10/2019;3518,25;5597,63;8835,45;86,38;116,74;23,07;15,86;45,17;15,34;453,65;24,63;23,12;97,72;2940,25
02/10/2019;3413,31;5422,77;8672,26;83,47;114,36;22,48;15,47;44,06;15,05;436,1;23,63;22,33;94,76;2887,61
03/10/2019;3417,37;5438,77;8710,66;83,29;119,22;22,46;15,1;44,06;15,05;437,85;23,33;22,23;95,4;2910,63
04/10/2019;3446,71;5488,32;8827,92;83,4;117,78;22,58;15,25;43,81;15,13;441,9;23,4;22,4;96,96;2952,01
07/10/2019;3471,24;5521,61;8798,55;83,99;117,22;22,74;15,15;43,81;15,25;445,3;23,52;22,72;97,32;2938,79
08/10/2019;3432,76;5456,62;8684,32;82,9;117,7;22,52;14,95;43,56;15,27;438,7;23,11;22,52;95,64;2893,06
09/10/2019;3462,11;5499,14;8753,11;83,15;117,38;22,45;14,94;44,4;15,35;443,95;23,22;22,65;96,68;2919,4
10/10/2019;3493,96;5569,05;8805,96;85,65;117,92;22,76;15,06;45,54;15,3;462,6;23,99;22,89;97,12;2938,13
11/10/2019;3569,92;5665,48;8904,75;89,02;118,88;23,64;15,24;47,06;15,46;471,85;25,26;23,19;100,2;2970,27
14/10/2019;3556,26;5643,08;8878,96;88,55;118,3;23,5;15,26;47,07;15,5;471,7;25,22;23,29;99,16;2966,15
15/10/2019;3598,65;5702,05;8947,09;90,88;119,44;23,91;15,53;48,05;15,72;485,9;25,75;23,46;98,84;2995,68
16/10/2019;3599,25;5696,9;8956,83;91,93;119,32;23,76;15,56;48,8;15,71;482,05;25,98;23,4;98,8;2989,69
17/10/2019;3588,62;5673,07;8980,27;91,29;119,84;23,84;15,51;49,13;15,84;477,65;26,03;23,06;97,22;2997,95
18/10/2019;3579,41;5636,25;8940,8;91,4;120,4;23,93;15,36;48,43;15,93;469,65;26,03;23,08;96,54;2986,2
21/10/2019;3600,08;5648,35;8986,33;93,38;122;24,11;15,44;49,2;15,98;475,85;26,55;22,93;97,16;3006,72
22/10/2019;3604,82;5657,69;9008,32;93,17;121,86;24,09;15,6;49,65;16,14;478,05;26,46;22,97;96,8;2995,99
23/10/2019;3606,89;5653,44;9018,47;93,43;120,16;24,14;15,8;50,42;16,25;480,35;26,49;22,9;96,68;3004,52
24/10/2019;3621,37;5684,33;9008,55;92,88;122,26;24,37;15,69;52,06;15,99;472,7;26,19;23,07;98,32;3010,29
25/10/2019;3624,68;5722,15;9052,32;93,15;123,52;24,31;15,74;52,88;16,01;514;26,21;23,01;100,65;3022,55
28/10/2019;3625,69;5730,57;9054,37;93,38;124,68;24,26;15,57;53,55;15,9;510;26,35;22,9;99,26;3039,42
29/10/2019;3622,09;5740,14;9046,54;93,27;125,76;24,15;15,65;53,45;15,66;510,5;26,33;22,98;100,4;3036,89
30/10/2019;3620,29;5765,87;9037,33;90,67;129,98;23,83;15,42;53,1;15,72;510,9;25,68;23,18;99,78;3046,77
31/10/2019;3604,41;5729,86;8994,23;89,87;128,42;23,69;15,26;52,41;15,77;510,2;25,45;23,57;100,6;3037,56
01/11/2019;3623,74;5761,89;9103,41;90,76;129,98;23,83;15,22;52,7;15,62;515;25,86;23,42;101,75;3066,91
04/11/2019;3665,21;5824,3;9157,13;93,02;130,84;24,08;15,44;53,15;15,67;525,5;26,57;23,24;102,4;3078,27
05/11/2019;3676,52;5846,89;9161,51;94,31;130,12;24,23;15,86;53,32;15,64;525,8;26,97;22,96;101,15;3074,62
06/11/2019;3688,74;5866,74;9161,08;94,52;131,04;24,31;15,69;52,61;15,68;522,1;27,89;23,14;100,8;3076,78
07/11/2019;3706,68;5890,99;9186,95;96,75;132,28;25;15,62;53,79;15,36;524,1;28,69;22,73;100,15;3085,18
08/11/2019;3699,65;5889,7;9177,46;95,37;132,96;25,38;15,55;53,45;15,44;519,6;28,39;22,8;100,15;3093,08
11/11/2019;3696,82;5893,82;9161,24;95,31;132,86;25,28;15,36;53,43;15,3;520,6;28,76;22,61;100,95;3087,01
12/11/2019;3712,2;5919,75;9150,77;95,68;134,68;25,31;15,4;53,92;15,35;533,5;28,76;22,76;101,45;3091,84
13/11/2019;3699,5;5907,09;9165,78;93,4;135,5;25,21;15,22;53,54;15,28;535,6;28,16;22,98;100,6;3094,04
14/11/2019;3688,81;5901,08;9173,82;93,06;135,86;25,21;15,26;51,14;15,13;537;28,22;22,93;101,65;3096,63
15/11/2019;3711,61;5939,27;9222,87;93,65;136,4;25,24;15,42;50,68;15,19;545,8;28,48;22,9;102,05;3120,46
18/11/2019;3704,92;5929,79;9233,26;93,2;134,4;25,15;15,33;50,23;15,21;540,9;28,27;23,24;101,9;3122,03
19/11/2019;3696,56;5909,05;9202,94;93,39;135,3;25,13;15,26;50,16;15,16;549,5;28,38;22,86;101,25;3120,18
20/11/2019;3683,88;5894,03;9161,17;93,2;135,1;25,01;15,33;50,1;15,1;549,4;28,32;22,96;100,5;3108,46
21/11/2019;3679,66;5881,21;9141,09;93,57;134,04;25;15,45;51,03;15,06;541,3;28,23;22,82;100,65;3103,54
22/11/2019;3687,32;5893,13;9183,86;94,22;133,7;25,02;15,44;52,03;15,1;541,4;28,64;22,85;99,64;3110,29
25/11/2019;3707,68;5924,86;9250,77;94,6;134,58;25,04;15,57;52,75;15,08;544;28,61;22,86;100;3133,64
26/11/2019;3705,55;5929,62;9271,99;93,98;135,68;24,92;15,29;52,52;15,05;546,2;28,49;23,13;100,15;3140,52
27/11/2019;3712,85;5926,84;9276,51;94,31;133,94;24,81;15,25;52,43;15,25;547,9;28,56;23,24;99,74;3153,63
28/11/2019;3704,48;5912,72;9276,51;93,66;133,62;24,84;15,13;51,96;15,21;551,9;28,35;23,34;98,9;3153,63
29/11/2019;3703,58;5905,17;9233,75;93,2;133,4;24,7;14,98;51,2;15,24;546,7;28,56;23,24;98,98;3140,98
02/12/2019;3626,66;5786,74;9145,63;92,15;129,78;24,42;14,78;49,86;14,91;540,4;28,42;22,75;96,84;3113,87
03/12/2019;3610,99;5727,22;9050,72;90,99;124,06;24,26;14,77;49,25;14,92;530,3;28;22,69;96,72;3093,2
04/12/2019;3660,02;5799,68;9104,24;92,88;127,98;24,54;14,68;49,6;15,03;538,1;28,86;22,72;98,1;3112,76
05/12/2019;3648,13;5801,55;9111,61;92,78;127;24,64;14,62;49,26;15,01;540;29,1;22,79;97,16;3117,43
06/12/2019;3692,34;5871,91;9201,18;93,9;127,04;24,85;15,06;49,46;15,06;549,1;29,36;22,96;98,24;3145,91
09/12/2019;3672,18;5837,25;9168,24;93,73;124,94;24,8;15,02;49,06;15,02;544,1;29,33;23,15;97,94;3135,96
10/12/2019;3671,78;5848,03;9154,44;93,47;124,22;24,63;15;48,76;14,89;546,4;29,16;23,15;98,58;3132,52
11/12/2019;3687,45;5860,88;9174,99;93,54;124;24,54;14,96;49,5;14,9;544,9;29,25;23,53;98,98;3141,63
12/12/2019;3706,35;5884,26;9230,92;96,12;124,16;24,76;14,79;49,92;14,78;552;30,11;23,03;98,26;3168,57
13/12/2019;3731,07;5919,02;9241,8;96,18;125,9;24,78;14,92;50,63;14,76;562;30,3;23,31;98,26;3168,8
16/12/2019;3772,74;5991,66;9299,71;97,83;129,22;24,96;15,11;50,86;14,88;578,6;30,76;23,5;99,22;3191,45
17/12/2019;3745,28;5968,26;9309,43;97,62;131,5;25,06;15,02;51,05;14,86;573,8;30,76;23,84;98,88;3192,52
18/12/2019;3739;5959,6;9290,11;98,04;130,72;25,09;15,03;50,31;14,74;578,5;30,91;23,72;97,58;3191,14
19/12/2019;3739,17;5972,28;9321,69;98,54;130,82;25,04;15,07;49,91;14,73;577,8;31,08;23,82;97,38;3205,37
20/12/2019;3776,56;6021,53;9368,76;98,75;131,88;25,41;15,13;49,97;14,8;580,1;31,4;23,83;99,38;3221,22
23/12/2019;3776,66;6029,37;9374,87;97,76;132,78;25,39;15,12;49,79;14,72;582;31,19;23,82;99,6;3224,01
24/12/2019;3774,39;6029,55;9371,16;97,65;133,14;25,26;15,1;49,79;14,72;587,4;31,18;23,91;98,76;3223,38
26/12/2019;3774,39;6029,55;9403,95;97,65;133,14;25,26;15,1;49,79;14,72;587,4;31,18;23,91;98,76;3239,91
27/12/2019;3782,27;6037,39;9409,02;97,22;133,28;25,21;15,25;49,84;14,72;590,7;31,08;23,87;99,54;3240,02
30/12/2019;3748,47;5982,22;9359,32;96,78;130;25,1;15,13;49,37;14,57;586,3;30,98;23,98;98,98;3221,29
31/12/2019;3745,15;5978,06;9386,48;96,71;130,48;25,11;14,95;49,37;14,57;585,2;31,02;23,71;99;3230,78
02/01/2020;3793,24;6041,5;9446,78;99,33;133,52;25,46;14,97;49,98;14,61;598;31,66;23,93;99,84;3257,85
03/01/2020;3773,37;6044,16;9385,56;98,18;134,04;25,47;15,03;49,07;14,61;600,9;31,34;24,05;99,22;3234,85
06/01/2020;3752,52;6013,59;9390,08;97,34;133,46;25,14;15,03;48,81;14,58;590,8;31,08;23,91;98,72;3246,28
07/01/2020;3759,25;6012,35;9372,83;97,61;132;25,29;15,15;49,2;14,61;596,3;31,46;23,7;98,04;3237,18
08/01/2020;3772,56;6031;9424,69;98,27;134,38;25,28;15,17;49,47;14,55;597,3;31,77;23,58;99,92;3253,05
09/01/2020;3795,88;6042,55;9481,03;98,58;134,92;25,25;15,19;49,68;14,85;595,9;31,79;23,76;98,92;3274,7
10/01/2020;3789,52;6037,11;9447,19;97,49;134,42;25,36;15,02;49,43;14,76;592,1;31,44;24,35;99,42;3265,35
13/01/2020;3779,68;6036,14;9492,25;96,77;135,12;25,34;15,05;48,9;14,65;593,8;31,44;24,38;99,74;3288,13
14/01/2020;3774,88;6040,89;9524,47;96,67;135,1;24,69;15,1;48,46;14,64;592,1;31,44;24,78;100,4;3283,15
15/01/2020;3768,96;6032,61;9573,56;95,08;134,26;24,18;15,03;47,24;14,68;594,6;30,95;25,14;100,55;3289,29
16/01/2020;3774,14;6039,03;9656,44;95,38;133,4;24,2;14,84;46,88;14,7;605,1;30,61;25,37;100,45;3316,81
17/01/2020;3808,26;6100,72;9674,97;95,72;136,78;24,38;14,75;46,69;14,68;610,2;30,65;25,65;102,4;3329,62
20/01/2020;3799,03;6078,54;9674,97;94,85;137,9;24,48;14,75;46,57;14,76;599;30,59;25,9;102,1;3329,62
21/01/2020;3789,12;6045,99;9618,72;94,4;136,4;24,55;14,76;46,4;14,83;586,6;30,43;26,1;102,2;3320,79
22/01/2020;3769,79;6010,98;9606,01;93,78;137,98;24,39;14,46;45,42;14,87;592,2;30,32;26,35;100,9;3321,75
23/01/2020;3736,85;5971,79;9647,41;93,3;135,8;24,15;14,62;44,43;14,67;573,4;30,18;26,5;101,35;3325,54
24/01/2020;3779,16;6024,26;9603,24;93,15;139;24,31;15,29;43,94;14,8;573,3;30,19;26,99;102,4;3295,47
27/01/2020;3677,84;5863,02;9456,34;91,5;132,9;23,87;15,22;42,58;14,56;552,6;29,78;26,57;99,66;3243,63
28/01/2020;3719,22;5925,82;9512,13;92,97;134,24;24,17;15,68;43,29;14,91;561,8;29,82;26,7;101,15;3276,24
29/01/2020;3736,36;5954,89;9527,45;93,89;136,56;24,23;15,57;43,42;14,86;568;29,83;26,78;102,05;3273,4
30/01/2020;3690,78;5871,77;9550,49;93,18;134,5;24,24;15,56;42,79;14,68;561,2;29,51;26,56;101,15;3283,66
31/01/2020;3640,91;5806,34;9370,29;91,39;133,24;24,08;15,31;41,81;14,61;555;29,23;26,68;100,2;3225,52
03/02/2020;3661,27;5832,51;9406,73;91,88;133,68;24,07;15,23;41,62;14,64;554,1;29,29;26,67;100,5;3248,92
04/02/2020;3732,28;5935,05;9506,66;93,94;138;24,4;15,45;42,35;14,67;569;29,64;26,69;102,2;3297,59
05/02/2020;3777,84;5985,4;9638,33;96,09;136,88;24,71;15,56;44,06;14,73;573,6;30,29;26,82;104,05;3334,69
06/02/2020;3805,52;6038,18;9644,34;98,5;137;24,75;15,71;44,08;14,85;572;30,6;27,12;103,5;3345,78
07/02/2020;3798,49;6029,75;9581,66;99,64;136,78;24,81;15,53;42,89;14,9;565,7;30,55;27,15;103,65;3327,71
10/02/2020;3793,18;6015,67;9622,64;99,02;136,62;24,91;15,42;43,05;14,86;562,5;30,15;27,15;104,4;3352,09
11/02/2020;3825,84;6054,76;9636,66;99,92;138;25,16;15,54;42,64;15,42;562,7;30,4;27,57;105;3357,75
12/02/2020;3854,43;6104,73;9710,01;101,53;136,6;25,27;15,71;44;15,61;598;31,55;27,55;105,65;3379,45
13/02/2020;3846,74;6093,14;9700,51;101,59;132,8;25,27;15,7;43,25;15,56;596,4;31,67;27,97;105;3373,94
14/02/2020;3840,97;6069,35;9682,42;101,18;129,86;25,46;15,86;43,07;15,63;579,4;31,73;28,05;105,8;3380,16
17/02/2020;3853,27;6085,95;9682,42;102;130,98;25,5;15,77;43,68;15,68;580;31,94;28,16;105,75;3380,16
18/02/2020;3836,54;6056,82;9661,41;101,17;130,26;25,44;16,32;42,47;15,89;569,7;31,78;28,44;106,15;3370,29
19/02/2020;3865,18;6111,24;9680,12;100,99;131,8;25,37;16,07;42,77;16,55;587;31,8;28,9;106,75;3386,15
20/02/2020;3822,98;6062,3;9679,08;99,66;131,78;24,49;16,13;43,75;16,63;566,5;31,22;28,87;105,2;3373,23
21/02/2020;3800,38;6029,72;9602,49;98,44;130,84;24,13;16,13;42,6;16,5;561,6;31,07;28,67;105,45;3337,75
24/02/2020;3647,98;5791,87;9296,87;94,29;124,38;23,35;15,72;39,73;16,16;535,1;29,94;27,9;100,6;3225,89
25/02/2020;3572,51;5679,68;8996,46;91,28;123,54;22,81;15,84;39,5;15,78;524,5;28,85;27,52;98,26;3128,21
26/02/2020;3577,68;5684,55;8909,77;91,56;120,56;22,56;16,08;40,19;15,74;530;28,56;27,62;97,62;3116,39
27/02/2020;3455,92;5495,6;8530,18;87,34;115;21,86;16,08;38,84;15,32;511,7;26,72;26,81;95,54;2978,76
28/02/2020;3329,49;5309,9;8394,63;84,2;108,1;20,96;15,65;37,54;14,76;505,8;25,59;25,93;90,98;2954,22
02/03/2020;3338,83;5333,52;8746,05;82,36;107,62;20,73;16,29;37,13;14,74;504,6;25,02;26,39;90,82;3090,23
03/03/2020;3371,97;5393,17;8520,3;81,23;112,12;21,01;16,33;36,67;14,77;512;24,23;27,17;93,32;3003,37
04/03/2020;3420,56;5464,89;8900,54;80,89;110,96;21,16;16,89;37,63;15,04;513,6;24,18;28,38;95,22;3130,12
05/03/2020;3363,58;5361,1;8575,61;77,74;107,72;20,66;16,55;36,2;14,97;501,5;22,79;28,28;93,1;3023,94
06/03/2020;3232,07;5139,11;8503,09;74,99;99,5;20;15,61;34,86;14,63;483,5;21,4;26,96;87,52;2972,37
09/03/2020;2959,07;4707,91;7842,88;65,4;89,99;18;14,6;30,18;13,66;457,05;17,62;24,66;80,72;2746,56
10/03/2020;2910,02;4636,61;8172,27;65,04;89,62;17,73;13,99;30,68;13,08;449,95;18,15;23,46;75,76;2882,23
11/03/2020;2905,56;4610,25;7720,97;66,68;85,7;17,68;14,13;30,93;12,93;438,5;18,76;22,64;76,84;2741,38
12/03/2020;2545,23;4044,26;6924,4;55,63;71,36;14,99;12,33;25,1;11,55;384,5;15,55;19;63,72;2480,64
13/03/2020;2586,02;4118,36;7519,6;57,48;74,33;15,33;13,03;25,65;11,52;405;17,15;18,28;67,38;2711,02
16/03/2020;2450,37;3881,46;6596,71;50,96;69;13,44;12,87;22,92;10,94;377,6;14,52;17,55;59,04;2386,13
17/03/2020;2530,5;3991,78;7059,9;53,26;63,04;13,64;14,36;24,35;11,44;391,05;15,66;17,08;64,08;2529,19
18/03/2020;2385,82;3754,84;6638,87;50,65;49,07;12,7;14,42;22,08;10,83;357,6;14,16;17,32;57;2398,1
19/03/2020;2454,08;3855,5;6621,89;51,85;53,73;12,49;14,45;21,84;11,54;380,3;13,8;18,1;62,64;2409,39
20/03/2020;2548,5;4048,8;6304,73;54,01;63,78;13,72;13,72;22,68;12,09;419,7;14,67;18,23;69,78;2304,92
23/03/2020;2485,54;3914,31;6100,31;52,47;55;13,45;13,55;23,01;11,46;405,95;13,78;16,97;65,26;2237,4
24/03/2020;2715,11;4242,7;6797,83;58,29;55,98;15,81;14,24;29,28;12,03;448,35;15,53;18,34;69,1;2447,33
25/03/2020;2800,14;4432,3;6975,88;60,64;60,01;16,45;13,98;29,77;11,99;472,1;17,3;18,25;74,66;2475,56
26/03/2020;2847,78;4543,58;7412,43;61,45;72,29;16,36;14,76;29,59;11,97;492,35;17,68;19,32;75,86;2630,07
27/03/2020;2728,65;4351,49;7165,62;57,85;68,17;15,49;14,25;27,2;11,7;479,5;16,26;18,93;71,64;2541,47
30/03/2020;2765,62;4378,51;7365,27;54,56;60,93;15,35;14,21;27,21;11,99;481,5;15,44;19,73;73;2626,65
31/03/2020;2786,9;4396,12;7221,21;54,34;59,34;15,79;14,42;27,52;11,81;475,9;15,35;19,48;75,4;2584,59
01/04/2020;2680,3;4207,24;6866,08;51,98;52,2;14,73;14,24;25,53;11,52;455;13,89;18,29;67,06;2470,5
02/04/2020;2688,49;4220,96;7014,83;52,06;50,27;14,63;14,23;25,18;11,65;455,6;13,94;18,59;65,1;2526,9
03/04/2020;2662,99;4154,58;6873,01;50,23;49,51;13,96;15,09;24,52;11,64;452,7;12,8;17,72;63,84;2488,65
06/04/2020;2795,97;4346,14;7392,72;53,74;53,53;14,77;15,18;27,35;12,19;468,4;13,97;18,19;70,34;2663,68
07/04/2020;2857,67;4438,27;7380,33;55,31;57,04;15,37;14,66;28,14;12,39;477;14,6;18,77;71,92;2659,41
08/04/2020;2851,27;4442,75;7660,88;55,12;59,81;15,31;14,69;28,13;12,37;475,35;14,59;18,67;74,16;2749,98
09/04/2020;2892,79;4506,85;7804,73;55,92;61;15,53;14,22;29,84;12,37;473,7;15,02;19,23;76,5;2789,82
13/04/2020;2892,79;4506,85;7650,63;55,92;61;15,53;14,22;29,84;12,37;473,7;15,02;19,23;76,5;2761,63
14/04/2020;2917,74;4523,91;7830,89;54,52;60;15,49;14,5;29,4;12,52;483,75;14,68;19;77,04;2846,06
15/04/2020;2808,2;4353,72;7656,83;50,7;54,8;14,92;14,1;27,62;12,2;475;13,47;18,89;70,56;2783,36
16/04/2020;2812,35;4350,16;7659,7;50,15;53,2;14,71;13,92;27,69;12,21;477,25;13,43;19,07;71,08;2799,55
17/04/2020;2888,3;4499,01;7896,55;51,27;56,8;14,92;14;29,04;12,51;503,4;13,94;19,88;76,46;2874,56
20/04/2020;2909,5;4528,3;7673,59;51,09;55,62;14,91;14,12;28,68;12,67;508,9;13,94;18,85;75,8;2823,16
21/04/2020;2791,34;4357,46;7500,98;48,74;51,96;14,68;13,62;27,43;12,21;489;13,16;17,57;70;2736,56
